gen,desired_array_size,P_ref,t_TES_hours,solarm,PPA_USD_per_MWh,CF_hybrid,CF_pb,LCOE,Annual_Revenue_USD,PV_to_Grid_MWh,CSP_to_Grid_MWh,fitness_PPA,fitness_CF,status,note,timestamp
5,293000.0,116.0,6.0,1.3,42.28689544379766,0.5864460829737117,0.1990939226593701,122.0687882907126,35580823.31617611,311415.488235426,202311.2804495455,42.28689544379766,0.5864460829737117,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554332+00:00
5,298000.0,123.0,12.0,2.8000000000000003,44.13401745301021,0.7328147507192639,0.30559693344319305,122.66550586534196,43918378.60789924,312671.13778370357,329274.5838463716,44.13401745301021,0.7328147507192639,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554356+00:00
5,263000.0,149.0,10.5,1.2000000000000002,40.61128545141427,0.7058624163879423,0.2413502505226913,111.5950013465669,39240171.644757256,303315.4757635998,315020.0009922376,40.61128545141427,0.7058624163879423,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554380+00:00
5,299500.0,120.0,10.5,1.2000000000000002,39.759075338117995,0.6730813969603432,0.2630992852769116,110.86147141205653,37001989.32954638,313049.3350541712,276569.9686830895,39.759075338117995,0.6730813969603432,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554407+00:00
5,197500.0,167.0,7.5,2.2,44.17690438914619,0.7006817592288862,0.2293703086329234,121.82851914484755,42312024.34731643,278246.809179228,335550.4119052763,44.17690438914619,0.7006817592288862,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554428+00:00
5,265500.0,149.0,9.5,2.1,44.1078369102188,0.7451654549580874,0.2671840655121307,120.8006847978388,44337701.26346261,304025.60887423105,348739.3296690535,44.1078369102188,0.7451654549580874,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554451+00:00
5,298000.0,86.0,13.0,2.8000000000000003,41.572089151362626,0.661224806934804,0.3538305631984507,114.81688323316867,36983128.46049458,312671.13778370357,266561.7930911848,41.572089151362626,0.661224806934804,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554473+00:00
5,185000.0,116.0,6.0,1.7000000000000002,40.00324224931983,0.5514182379895417,0.2082508037916171,116.04774251234495,31794449.102129333,271426.2396979489,211616.13678088962,40.00324224931983,0.5514182379895417,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554495+00:00
5,202000.0,118.0,12.0,1.7000000000000002,38.31768721629341,0.6358763843258833,0.26748913040040073,108.71314153921045,34169129.20507782,280529.5483571876,276498.16431228624,38.31768721629341,0.6358763843258833,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554518+00:00
5,172000.0,183.0,6.0,1.2000000000000002,41.96776575253568,0.6489974622027292,0.19019944193602048,116.60940567261179,38131279.397604145,263616.8555107951,304904.9213787957,41.96776575253568,0.6489974622027292,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554545+00:00
5,207500.0,117.0,7.5,1.3,38.25050047401719,0.5853842331866338,0.2240227741326293,109.17573099108898,31829201.53959014,283191.16660747677,229605.42166401443,38.25050047401719,0.5853842331866338,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554572+00:00
5,263000.0,188.0,7.5,2.3000000000000003,47.136608643490554,0.7526707594919124,0.21618096616105328,127.18023796032692,47545067.58248346,303315.4757635998,356024.1095513154,47.136608643490554,0.7526707594919124,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554597+00:00
5,244000.0,149.0,10.5,1.7000000000000002,41.464195529209555,0.7267263062273207,0.25974402317744966,113.83074384943495,40981487.91597894,297583.9554429986,339028.2888121344,41.464195529209555,0.7267263062273207,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554622+00:00
5,297000.0,119.0,6.5,1.1,41.58886207476518,0.5984829677433714,0.20321800034119608,119.20869436847101,35507578.392348,312428.50746751693,211842.57227567644,41.58886207476518,0.5984829677433714,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554663+00:00
5,116500.0,199.0,12.0,1.2000000000000002,42.86722766005544,0.6475558723528025,0.20777018052986038,121.138679370715,39392134.55521918,205065.6546741812,362193.2895068738,42.86722766005544,0.6475558723528025,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554688+00:00
5,118000.0,111.0,6.5,1.2000000000000002,38.37565140719164,0.4667532997419098,0.20669311927246756,111.28971769278225,26012711.84262138,207895.76911813646,200980.12145577656,38.37565140719164,0.4667532997419098,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554713+00:00
5,298000.0,199.0,12.0,1.4000000000000001,46.49964676442221,0.8052624774100174,0.22529243961099543,124.64435893843479,49931565.38406983,312671.13778370357,392738.79242747166,46.49964676442221,0.8052624774100174,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554738+00:00
5,298000.0,117.0,12.0,1.2000000000000002,39.719074223766725,0.6663271360800456,0.26444154999650354,111.52407552484584,36798054.11984191,312671.13778370357,271031.4334224164,39.719074223766725,0.6663271360800456,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554764+00:00
5,296000.0,181.0,10.5,2.2,47.07442490507152,0.7853144794689686,0.23698939554375437,127.06538237021876,49359988.53591722,312174.5780164613,375760.9059983552,47.07442490507152,0.7853144794689686,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554790+00:00
5,299000.0,115.0,13.0,2.8000000000000003,43.73985398116422,0.7260026293288915,0.32068246706612835,122.29505621096125,43281553.06311773,312922.7859696913,323055.5173224177,43.73985398116422,0.7260026293288915,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554953+00:00
5,118000.0,119.0,6.5,1.4000000000000001,38.25171838033127,0.4994617257490116,0.2202838557979334,111.5802386781421,27876911.48100206,207895.76911813646,229632.7026379977,38.25171838033127,0.4994617257490116,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554983+00:00
5,140500.0,109.0,7.5,1.7000000000000002,37.70642464227576,0.5295228874614109,0.2369740027742869,109.6262325355033,28828045.068616584,237589.7926071958,226272.2568090001,37.70642464227576,0.5295228874614109,ok,offspring; n_jobs=4,2025-11-21T20:33:25.554993+00:00
5,186500.0,119.0,12.0,2.1,39.5910634260038,0.6332640437289653,0.270949887698665,113.15218327130107,35266128.57685204,272290.30137397733,282449.00093259633,39.5910634260038,0.6332640437289653,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555001+00:00
5,298000.0,145.0,12.0,1.2000000000000002,41.37950229504111,0.7196869648247253,0.2501768567176474,113.98384360233119,40755692.46267875,312671.13778370357,317774.6434027557,41.37950229504111,0.7196869648247253,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555008+00:00
5,202000.0,200.0,8.0,2.1,46.02818929186255,0.7385036498821985,0.20913221971439402,124.40998743376619,45793523.9099207,280529.5483571876,366399.6489396183,46.02818929186255,0.7385036498821985,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555016+00:00
5,298000.0,150.0,12.0,1.2000000000000002,41.72142341535941,0.72749931646441,0.247045862586849,114.64071815763496,41456539.728180945,312671.13778370357,324618.26343911956,41.72142341535941,0.72749931646441,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555024+00:00
5,298500.0,198.0,12.0,1.2000000000000002,45.55349519999935,0.7891658630438402,0.21822724833561719,122.45484353732525,48214050.9781881,312798.4983332427,378510.7976931613,45.55349519999935,0.7891658630438402,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555032+00:00
5,298500.0,150.0,12.0,2.2,45.15733341288315,0.769858990730691,0.27518871959424845,123.48680614558761,46725881.6216404,312798.4983332427,361597.9775468425,45.15733341288315,0.769858990730691,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555039+00:00
5,288500.0,146.0,10.5,1.2000000000000002,41.038047333280765,0.7148953859071193,0.24706625978455535,112.67537957028077,40081464.999965206,310260.49444058165,315987.8636140549,41.038047333280765,0.7148953859071193,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555046+00:00
5,268500.0,149.0,11.5,2.6,44.84360392380599,0.7429086054527262,0.26502378114454755,123.461918554275,45084060.30571476,304868.29827547894,345919.6401011092,44.84360392380599,0.7429086054527262,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555054+00:00
5,288500.0,146.0,10.5,2.2,44.59744698627102,0.7575691452055612,0.276294862043762,122.07547450998963,45468678.6609311,310260.49444058165,353370.0767594899,44.59744698627102,0.7575691452055612,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555063+00:00
5,244000.0,115.0,7.5,1.2000000000000002,38.92711657678251,0.596622082933866,0.22340380107908278,111.0478141951,32967908.789773773,297583.9554429986,225056.989207068,38.92711657678251,0.596622082933866,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555071+00:00
5,299000.0,189.0,12.0,1.7000000000000002,47.151187164562344,0.8055829536042232,0.23723024412771387,126.9575437884701,50630830.022107586,312922.7859696913,392767.8813876082,47.151187164562344,0.8055829536042232,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555079+00:00
5,207500.0,116.0,7.5,1.2000000000000002,38.17393920061982,0.577190598148138,0.21889052646265555,108.82762496306127,31307327.14717527,283191.16660747677,222427.79737029207,38.17393920061982,0.577190598148138,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555087+00:00
5,168500.0,112.0,6.5,1.4000000000000001,38.25896692574869,0.5350034132498412,0.2113239345500327,110.12608438999733,29367369.513443902,261328.8513411328,207334.1386657281,38.25896692574869,0.5350034132498412,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555094+00:00
5,199500.0,117.0,12.0,1.2000000000000002,38.021303853202134,0.5932110044647796,0.2345371136666648,108.41704746463375,31946734.97333987,279271.0613719089,240381.7785392381,38.021303853202134,0.5932110044647796,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555110+00:00
5,300000.0,114.0,4.5,1.7000000000000002,47.401836217967286,0.542299640195063,0.16210225410851326,137.01078493469836,36818944.986876175,313172.6897679495,161881.7950429257,47.401836217967286,0.542299640195063,ok,offspring; n_jobs=4,2025-11-21T20:33:25.555117+00:00
6,298000.0,119.0,13.0,2.8000000000000003,43.97605715979688,0.7294799850367757,0.3130667751702851,122.71013552375149,43674144.41499802,312671.13778370357,326353.32910851197,43.97605715979688,0.7294799850367757,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509874+00:00
6,298000.0,199.0,12.0,1.4000000000000001,46.49964676442221,0.8052624774100174,0.22529243961099543,124.64435893843479,49931565.38406983,312671.13778370357,392738.79242747166,46.49964676442221,0.8052624774100174,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509913+00:00
6,203000.0,148.0,10.5,2.1,42.670343502239724,0.7054292098997724,0.25988228489519644,118.79870255440117,41295066.64957394,281023.8031512764,336932.18472092424,42.670343502239724,0.7054292098997724,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509927+00:00
6,296000.0,187.0,8.0,2.2,47.61748340875669,0.7759635601228251,0.22438496608986738,127.85111943070952,49216048.10304614,312174.5780164613,367569.50065113354,47.61748340875669,0.7759635601228251,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509940+00:00
6,202000.0,147.0,7.5,2.1,43.11150671671653,0.6717369800721368,0.23911412899233078,121.50738903958172,40312330.123440996,280529.5483571876,307912.0461860042,43.11150671671653,0.6717369800721368,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509952+00:00
6,298000.0,86.0,11.5,1.7000000000000002,38.970181797831295,0.6350989635082511,0.32345167549315657,107.69407322236673,33612052.483410425,312671.13778370357,243675.55424952443,38.970181797831295,0.6350989635082511,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509964+00:00
6,292000.0,199.0,12.0,1.4000000000000001,46.32624709022515,0.8026782911234285,0.22486256935457857,124.28718384613467,49636137.8068966,311156.7576224478,391989.4254016756,46.32624709022515,0.8026782911234285,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509975+00:00
6,144500.0,109.0,7.5,1.6,37.51968804841686,0.5301682144391772,0.2333461100559141,108.76486505845888,28666414.41857704,241619.15612293017,222808.19972578902,37.51968804841686,0.5301682144391772,ok,offspring; n_jobs=4,2025-11-21T20:41:06.509985+00:00
6,172000.0,109.0,7.5,1.7000000000000002,37.8890810373654,0.5587674235699166,0.23654581661477506,109.60977959960135,30379316.46635769,263616.8555107951,225863.40753645182,37.8890810373654,0.5587674235699166,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510003+00:00
6,265000.0,153.0,10.5,2.2,44.452999075398694,0.7507633608501172,0.2639655749871944,121.78003928746135,45028280.72263308,303880.9232608658,353787.78084383695,44.452999075398694,0.7507633608501172,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510013+00:00
6,299000.0,189.0,12.0,1.7000000000000002,47.151187164562344,0.8055829536042232,0.23723024412771387,126.9575437884701,50630830.022107586,312922.7859696913,392767.8813876082,47.151187164562344,0.8055829536042232,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510026+00:00
6,299000.0,115.0,13.0,2.8000000000000003,43.73985398116422,0.7260026293288915,0.32068246706612835,122.29505621096125,43281553.06311773,312922.7859696913,323055.5173224177,43.73985398116422,0.7260026293288915,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510037+00:00
6,298000.0,150.0,7.5,1.2000000000000002,42.09406648861886,0.6951049466717584,0.2254496160584146,116.38553551618028,40361153.131716415,312671.13778370357,296240.79550075677,42.09406648861886,0.6951049466717584,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510047+00:00
6,244000.0,188.0,12.0,1.7000000000000002,45.654167158811795,0.7786020487545808,0.23345443460726598,123.9490590551955,47822223.49742802,297583.9554429986,384471.4392660142,45.654167158811795,0.7786020487545808,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510057+00:00
6,296000.0,118.0,12.0,1.7000000000000002,39.830760562385386,0.7137869123154876,0.30290104981416477,110.2125571287635,38798601.05111831,312174.5780164613,313102.75717190583,39.830760562385386,0.7137869123154876,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510067+00:00
6,205000.0,111.0,13.0,2.8000000000000003,42.218946964745285,0.6430245513776597,0.28929343791817325,121.41576105753583,38054576.51357405,281992.1397127148,281297.36729411496,42.218946964745285,0.6430245513776597,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510078+00:00
6,298000.0,188.0,10.0,2.2,47.58710027583131,0.7880577100889857,0.22932297207704747,128.0821830155867,50000875.068397574,312671.13778370357,377667.41625424795,47.58710027583131,0.7880577100889857,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510088+00:00
6,182000.0,120.0,12.0,1.7000000000000002,38.374801260012894,0.6180087782688076,0.2584515157524684,109.61221321213546,33508523.451253194,269691.45640448073,271684.23335899477,38.374801260012894,0.6180087782688076,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510099+00:00
6,263000.0,149.0,10.5,1.7000000000000002,41.89824145201096,0.7388979453878771,0.2635217464958019,114.56475981722828,41917008.577027515,303315.4757635998,343959.1243961805,41.89824145201096,0.7388979453878771,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510110+00:00
6,185000.0,110.0,12.0,2.3000000000000003,39.634682229162806,0.6123891101485878,0.2750380041430198,114.30317067046455,34354022.060296066,271426.2396979489,265026.6207922139,39.634682229162806,0.6123891101485878,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510120+00:00
6,298500.0,199.0,12.0,1.2000000000000002,45.64594704947508,0.7901607587050958,0.2176305765657174,122.65443990993958,48356203.90529018,312798.4983332427,379382.3262924212,45.64594704947508,0.7901607587050958,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510131+00:00
6,207500.0,117.0,7.5,1.3,38.25050047401719,0.5853842331866338,0.2240227741326293,109.17573099108898,31829201.53959014,283191.16660747677,229605.42166401443,38.25050047401719,0.5853842331866338,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510142+00:00
6,289500.0,117.0,13.5,1.2000000000000002,39.71965930662074,0.6614415639679061,0.262371643591369,112.02021396009653,36662354.51788115,310512.86508621986,268909.9449496659,39.71965930662074,0.6614415639679061,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510153+00:00
6,201500.0,117.0,12.5,1.2000000000000002,38.114722997732834,0.5951567483182113,0.2352104802760464,108.7684417285717,32140323.770164426,280285.38608222763,241071.9254445255,38.114722997732834,0.5951567483182113,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510163+00:00
6,209000.0,146.0,12.0,1.2000000000000002,39.59669618810043,0.6629551360203543,0.23210737404933227,110.52631471445423,36512766.03269675,283892.6520396963,296856.047114134,39.59669618810043,0.6629551360203543,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510173+00:00
6,279000.0,117.0,10.5,1.2000000000000002,39.086813810979194,0.6546617030226886,0.25926764729030277,109.55412861920793,35572246.416890785,307755.054787098,265728.59706077713,39.086813810979194,0.6546617030226886,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510183+00:00
6,287000.0,102.0,7.5,1.1,40.03992445291467,0.5796433291527593,0.22148461592747817,114.64056560296218,32962162.558857765,309866.62231429684,197900.9340235203,40.03992445291467,0.5796433291527593,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510193+00:00
6,208000.0,149.0,12.0,2.2,43.192903755658996,0.7107668213920331,0.259882868878032,120.55597818637737,42164167.26165025,283422.2197650584,339209.51577436255,43.192903755658996,0.7107668213920331,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510203+00:00
6,186500.0,119.0,12.0,2.1,39.5910634260038,0.6332640437289653,0.270949887698665,113.15218327130107,35266128.57685204,272290.30137397733,282449.00093259633,39.5910634260038,0.6332640437289653,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510213+00:00
6,300000.0,198.0,12.0,1.4000000000000001,46.45250053699692,0.8052070073287827,0.22611309940273985,124.52273688980807,49875170.712595895,313172.6897679495,392188.6486520642,46.45250053699692,0.8052070073287827,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510223+00:00
6,298000.0,145.0,12.0,1.2000000000000002,41.37950229504111,0.7196869648247253,0.2501768567176474,113.98384360233119,40755692.46267875,312671.13778370357,317774.6434027557,41.37950229504111,0.7196869648247253,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510233+00:00
6,299000.0,115.0,13.0,2.8000000000000003,43.73985398116422,0.7260026293288915,0.32068246706612835,122.29505621096125,43281553.06311773,312922.7859696913,323055.5173224177,43.73985398116422,0.7260026293288915,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510243+00:00
6,265500.0,149.0,10.5,2.2,44.23104104880117,0.7473729589534475,0.2686656118177415,121.38392169525227,44643946.73836754,304025.60887423105,350673.10316898895,44.23104104880117,0.7473729589534475,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510252+00:00
6,207500.0,116.0,7.5,1.2000000000000002,38.17393920061982,0.577190598148138,0.21889052646265555,108.82762496306127,31307327.14717527,283191.16660747677,222427.79737029207,38.17393920061982,0.577190598148138,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510262+00:00
6,263000.0,188.0,12.0,2.3000000000000003,46.99567546442561,0.7732108927841397,0.2271065689760678,127.67652416765439,48857330.01076692,303315.4757635998,374017.26631530654,46.99567546442561,0.7732108927841397,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510272+00:00
6,299000.0,150.0,10.5,1.7000000000000002,42.885020026654566,0.760900738493081,0.2691219641934914,116.4908423152989,43856671.850997336,312922.7859696913,353626.2609502477,42.885020026654566,0.760900738493081,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510281+00:00
6,202500.0,119.0,12.0,1.3,37.98783384925688,0.6122029394568685,0.24511246783618465,107.8453362066509,32772850.779784076,280774.73399306455,255515.04097115234,37.98783384925688,0.6122029394568685,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510291+00:00
6,299500.0,148.0,7.5,1.2000000000000002,42.02649791011799,0.6914392994979423,0.2257277330201979,116.47140079822366,40166903.374026775,313049.3350541712,292651.4913060262,42.02649791011799,0.6914392994979423,ok,offspring; n_jobs=4,2025-11-21T20:41:06.510300+00:00
7,298000.0,150.0,10.5,1.7000000000000002,42.861506654267224,0.7603990730376892,0.26897903363570175,116.43425703962194,43807433.92146847,312671.13778370357,353438.4501973121,42.861506654267224,0.7603990730376892,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777423+00:00
7,298500.0,117.0,12.0,1.7000000000000002,39.80056638875525,0.7137140134787051,0.3048188907174248,110.1269374765551,38758842.9077757,312798.4983332427,312414.97747410304,39.80056638875525,0.7137140134787051,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777459+00:00
7,278500.0,86.0,10.5,1.2000000000000002,39.25761006085081,0.5767281860915718,0.2622870932818135,109.40543839306555,31134421.026428185,307617.2864214299,197596.604594787,39.25761006085081,0.5767281860915718,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777472+00:00
7,296000.0,109.0,7.5,1.7000000000000002,41.065506672609935,0.6226062976678088,0.24425928819544557,118.58485957783202,36486479.43342759,312174.5780164613,233228.53874053925,41.065506672609935,0.6226062976678088,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777483+00:00
7,134000.0,199.0,12.0,1.4000000000000001,43.232010149868145,0.6963233947602776,0.21778181830066443,120.24054725976839,41854332.00068177,230333.31687555287,379645.9769344503,43.232010149868145,0.6963233947602776,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777493+00:00
7,208000.0,149.0,10.5,2.2,43.06696192127353,0.7088536703787244,0.25859887490936845,119.74686999237372,41811935.937712505,283422.2197650584,337533.5954867041,43.06696192127353,0.7088536703787244,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777503+00:00
7,263000.0,149.0,12.0,1.7000000000000002,41.99905425353736,0.7414738513101613,0.26525054241679796,115.25132895339259,42269239.90096526,303315.4757635998,346215.6179841014,41.99905425353736,0.7414738513101613,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777519+00:00
7,139000.0,109.0,7.5,1.6,37.542052278744514,0.5241174414111952,0.23368310986470484,108.95465830177787,28395329.18858662,235996.89805299227,223129.98062321477,37.542052278744514,0.5241174414111952,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777529+00:00
7,298000.0,198.0,10.5,1.2000000000000002,45.36587358743681,0.7858392708448316,0.216620579929644,121.62322635943615,47746963.16018243,312671.13778370357,375724.06347636896,45.36587358743681,0.7858392708448316,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777538+00:00
7,206000.0,117.0,10.0,1.2000000000000002,37.81138341280741,0.6003333061563053,0.237498044427467,106.75152961658678,31878205.54299201,282475.480498324,243416.49569459946,37.81138341280741,0.6003333061563053,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777548+00:00
7,292500.0,146.0,13.5,1.2000000000000002,41.459906442068764,0.7198712990676758,0.2496735030210644,114.63130840716437,40962928.65713382,311284.83455946343,319322.4234238205,41.459906442068764,0.7198712990676758,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777556+00:00
7,298000.0,149.0,12.0,1.2000000000000002,41.65111252548294,0.7258738132757019,0.2476129467728627,114.520424570503,41316283.737368785,312671.13778370357,323194.3226458113,41.65111252548294,0.7258738132757019,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777566+00:00
7,298500.0,87.0,11.5,1.6,38.767559116141975,0.6354485717627716,0.3199685751993718,107.26946756043333,33525725.664075054,312798.4983332427,243854.45053094524,38.767559116141975,0.6354485717627716,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777576+00:00
7,172000.0,109.0,7.5,1.7000000000000002,37.8890810373654,0.5587674235699166,0.23654581661477506,109.60977959960135,30379316.46635769,263616.8555107951,225863.40753645182,37.8890810373654,0.5587674235699166,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777587+00:00
7,140500.0,109.0,7.5,1.7000000000000002,37.70642464227576,0.5295228874614109,0.2369740027742869,109.6262325355033,28828045.068616584,237589.7926071958,226272.2568090001,37.70642464227576,0.5295228874614109,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777598+00:00
7,172000.0,145.0,7.5,1.7000000000000002,40.160633113856555,0.6391213820918049,0.23323372319447805,113.3635611587388,36053625.73867755,263616.8555107951,296253.475201626,40.160633113856555,0.6391213820918049,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777607+00:00
7,298000.0,109.0,12.0,1.2000000000000002,39.433907697822235,0.6468647391998724,0.265994694142877,111.4425481234439,35657003.59156081,312671.13778370357,253982.37375538467,39.433907697822235,0.6468647391998724,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777615+00:00
7,296000.0,118.0,12.0,1.7000000000000002,39.830760562385386,0.7137869123154876,0.30290104981416477,110.2125571287635,38798601.05111831,312174.5780164613,313102.75717190583,39.830760562385386,0.7137869123154876,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777623+00:00
7,298000.0,200.0,12.0,1.4000000000000001,46.606005421657045,0.8061411001088974,0.22460528876238045,124.89187749196245,50086979.37984374,312671.13778370357,393508.46591169055,46.606005421657045,0.8061411001088974,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777633+00:00
7,298000.0,147.0,12.0,1.2000000000000002,41.50396370324673,0.722855503581557,0.2489285585016467,114.24339146609739,41036691.37518987,312671.13778370357,320550.28335374047,41.50396370324673,0.722855503581557,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777642+00:00
7,264000.0,150.0,11.5,2.2,44.30666192125706,0.749604908896263,0.26868317501108013,121.79481365548165,44909343.65124577,303604.20822856715,353049.6919645593,44.30666192125706,0.749604908896263,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777651+00:00
7,298500.0,198.0,12.0,1.2000000000000002,45.55349519999935,0.7891658630438402,0.21822724833561719,122.45484353732525,48214050.9781881,312798.4983332427,378510.7976931613,45.55349519999935,0.7891658630438402,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777660+00:00
7,299000.0,118.0,12.0,1.7000000000000002,39.90049698380228,0.7157515527326962,0.3038421699405527,110.33532657765927,38946314.83970493,312922.7859696913,314075.5742241505,39.90049698380228,0.7157515527326962,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777670+00:00
7,296000.0,189.0,12.0,1.7000000000000002,47.06214669673855,0.8043151237965284,0.23701134934484408,126.7792058394203,50483116.23352097,312174.5780164613,392405.47042929765,47.06214669673855,0.8043151237965284,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777678+00:00
7,288500.0,146.0,10.5,1.2000000000000002,41.038047333280765,0.7148953859071193,0.24706625978455535,112.67537957028077,40081464.999965206,310260.49444058165,315987.8636140549,41.038047333280765,0.7148953859071193,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777688+00:00
7,281000.0,189.0,12.0,1.6,46.18137933106402,0.7964745535264671,0.23521130558030118,124.51260342824104,49171527.53631514,308286.46291821543,389425.24597096985,46.18137933106402,0.7964745535264671,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777696+00:00
7,298000.0,197.0,10.5,1.4000000000000001,46.16083982774517,0.7995886148910065,0.22469953924206604,123.51051012189369,49184617.93171613,312671.13778370357,387768.4888608182,46.16083982774517,0.7995886148910065,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777704+00:00
7,263000.0,150.0,12.0,1.7000000000000002,42.10236038111079,0.7430170994549812,0.2645110375638993,115.46506572007918,42437674.385776006,303315.4757635998,347567.5033589637,42.10236038111079,0.7430170994549812,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777713+00:00
7,135500.0,120.0,10.5,1.2000000000000002,38.47645316261045,0.5179292319628285,0.21081620043705412,111.93138207811397,28924202.71099508,232096.01730000644,221609.9898994313,38.47645316261045,0.5179292319628285,ok,offspring; n_jobs=4,2025-11-21T20:47:47.777722+00:00
